sous_dossier,fichier,k_value,taille_matrice,nan_avant,nan_après
2,matrix_edge_26_135000.csv,15,89×175,4977,59
2,matrix_edge_26_135000.csv,16,89×175,4977,65
2,matrix_edge_26_135000.csv,17,89×175,4977,50
2,matrix_edge_26_135000.csv,18,89×175,4977,67
2,matrix_edge_26_135000.csv,19,89×175,4977,86
2,matrix_edge_26_135000.csv,20,89×175,4977,84
2,matrix_edge_26_135000.csv,21,89×175,4977,85
2,matrix_edge_26_135000.csv,22,89×175,4977,91
2,matrix_edge_26_135000.csv,23,89×175,4977,99
2,matrix_edge_26_135000.csv,24,89×175,4977,96
2,matrix_edge_26_135000.csv,25,89×175,4977,108
2,matrix_edge_8_625000.csv,5,93×154,4733,60
2,matrix_edge_8_625000.csv,6,93×154,4733,84
2,matrix_edge_8_625000.csv,7,93×154,4733,9
2,matrix_edge_8_625000.csv,8,93×154,4733,15
2,matrix_edge_8_625000.csv,9,93×154,4733,23
2,matrix_edge_8_625000.csv,10,93×154,4733,3
2,matrix_edge_8_625000.csv,11,93×154,4733,4
2,matrix_edge_8_625000.csv,12,93×154,4733,7
2,matrix_edge_8_625000.csv,13,93×154,4733,9
2,matrix_edge_8_625000.csv,14,93×154,4733,3
2,matrix_edge_8_625000.csv,15,93×154,4733,3
2,matrix_edge_8_625000.csv,16,93×154,4733,3
2,matrix_edge_8_625000.csv,17,93×154,4733,2
2,matrix_edge_8_625000.csv,18,93×154,4733,2
2,matrix_edge_8_625000.csv,19,93×154,4733,2
2,matrix_edge_8_625000.csv,20,93×154,4733,0
2,matrix_edge_8_625000.csv,21,93×154,4733,0
2,matrix_edge_8_625000.csv,22,93×154,4733,0
2,matrix_edge_8_625000.csv,23,93×154,4733,1
2,matrix_edge_8_625000.csv,24,93×154,4733,0
2,matrix_edge_8_625000.csv,25,93×154,4733,2
2,matrix_edge_8_1210000.csv,5,86×168,4841,57
2,matrix_edge_8_1210000.csv,6,86×168,4841,84
2,matrix_edge_8_1210000.csv,7,86×168,4841,16
2,matrix_edge_8_1210000.csv,8,86×168,4841,24
2,matrix_edge_8_1210000.csv,9,86×168,4841,40
2,matrix_edge_8_1210000.csv,10,86×168,4841,22
2,matrix_edge_8_1210000.csv,11,86×168,4841,34
2,matrix_edge_8_1210000.csv,12,86×168,4841,39
2,matrix_edge_8_1210000.csv,13,86×168,4841,45
2,matrix_edge_8_1210000.csv,14,86×168,4841,32
2,matrix_edge_8_1210000.csv,15,86×168,4841,40
2,matrix_edge_8_1210000.csv,16,86×168,4841,44
2,matrix_edge_8_1210000.csv,17,86×168,4841,34
2,matrix_edge_8_1210000.csv,18,86×168,4841,41
2,matrix_edge_8_1210000.csv,19,86×168,4841,50
2,matrix_edge_8_1210000.csv,20,86×168,4841,46
2,matrix_edge_8_1210000.csv,21,86×168,4841,58
2,matrix_edge_8_1210000.csv,22,86×168,4841,74
2,matrix_edge_8_1210000.csv,23,86×168,4841,90
2,matrix_edge_8_1210000.csv,24,86×168,4841,76
2,matrix_edge_8_1210000.csv,25,86×168,4841,100
2,matrix_edge_7_80000.csv,5,35×281,3096,36
2,matrix_edge_7_80000.csv,6,35×281,3096,54
2,matrix_edge_7_80000.csv,7,35×281,3096,2
2,matrix_edge_7_80000.csv,8,35×281,3096,3
2,matrix_edge_7_80000.csv,9,35×281,3096,3
2,matrix_edge_7_80000.csv,10,35×281,3096,0
2,matrix_edge_7_80000.csv,11,35×281,3096,0
2,matrix_edge_7_80000.csv,12,35×281,3096,0
2,matrix_edge_7_80000.csv,13,35×281,3096,0
2,matrix_edge_7_80000.csv,14,35×281,3096,0
2,matrix_edge_7_80000.csv,15,35×281,3096,0
2,matrix_edge_7_80000.csv,16,35×281,3096,0
2,matrix_edge_7_80000.csv,17,35×281,3096,0
2,matrix_edge_7_80000.csv,18,35×281,3096,0
2,matrix_edge_7_80000.csv,19,35×281,3096,0
2,matrix_edge_7_80000.csv,20,35×281,3096,0
2,matrix_edge_7_80000.csv,21,35×281,3096,0
2,matrix_edge_7_80000.csv,22,35×281,3096,0
2,matrix_edge_7_80000.csv,23,35×281,3096,0
2,matrix_edge_7_80000.csv,24,35×281,3096,0
2,matrix_edge_7_80000.csv,25,35×281,3096,0
2,matrix_edge_29_50000.csv,5,52×207,3392,10
2,matrix_edge_29_50000.csv,6,52×207,3392,16
2,matrix_edge_29_50000.csv,7,52×207,3392,1
2,matrix_edge_29_50000.csv,8,52×207,3392,1
2,matrix_edge_29_50000.csv,9,52×207,3392,1
2,matrix_edge_29_50000.csv,10,52×207,3392,0
2,matrix_edge_29_50000.csv,11,52×207,3392,0
2,matrix_edge_29_50000.csv,12,52×207,3392,0
2,matrix_edge_29_50000.csv,13,52×207,3392,0
2,matrix_edge_29_50000.csv,14,52×207,3392,0
2,matrix_edge_29_50000.csv,15,52×207,3392,0
2,matrix_edge_29_50000.csv,16,52×207,3392,0
2,matrix_edge_29_50000.csv,17,52×207,3392,0
2,matrix_edge_29_50000.csv,18,52×207,3392,0
2,matrix_edge_29_50000.csv,19,52×207,3392,0
2,matrix_edge_29_50000.csv,20,52×207,3392,0
2,matrix_edge_29_50000.csv,21,52×207,3392,0
2,matrix_edge_29_50000.csv,22,52×207,3392,0
2,matrix_edge_29_50000.csv,23,52×207,3392,0
2,matrix_edge_29_50000.csv,24,52×207,3392,0
2,matrix_edge_29_50000.csv,25,52×207,3392,0
2,matrix_edge_21_190000.csv,5,99×122,3977,82
2,matrix_edge_21_190000.csv,6,99×122,3977,115
2,matrix_edge_21_190000.csv,7,99×122,3977,32
2,matrix_edge_21_190000.csv,8,99×122,3977,47
2,matrix_edge_21_190000.csv,9,99×122,3977,54
2,matrix_edge_21_190000.csv,10,99×122,3977,34
2,matrix_edge_21_190000.csv,11,99×122,3977,46
2,matrix_edge_21_190000.csv,12,99×122,3977,50
2,matrix_edge_21_190000.csv,13,99×122,3977,56
2,matrix_edge_21_190000.csv,14,99×122,3977,49
2,matrix_edge_21_190000.csv,15,99×122,3977,53
2,matrix_edge_21_190000.csv,16,99×122,3977,56
2,matrix_edge_21_190000.csv,17,99×122,3977,46
2,matrix_edge_21_190000.csv,18,99×122,3977,49
2,matrix_edge_21_190000.csv,19,99×122,3977,55
2,matrix_edge_21_190000.csv,20,99×122,3977,48
2,matrix_edge_21_190000.csv,21,99×122,3977,52
2,matrix_edge_21_190000.csv,22,99×122,3977,55
2,matrix_edge_21_190000.csv,23,99×122,3977,57
2,matrix_edge_21_190000.csv,24,99×122,3977,55
2,matrix_edge_21_190000.csv,25,99×122,3977,56
2,matrix_edge_66_200000.csv,5,79×122,3183,86
2,matrix_edge_66_200000.csv,6,79×122,3183,119
2,matrix_edge_66_200000.csv,7,79×122,3183,31
2,matrix_edge_66_200000.csv,8,79×122,3183,45
2,matrix_edge_66_200000.csv,9,79×122,3183,57
2,matrix_edge_66_200000.csv,10,79×122,3183,31
2,matrix_edge_66_200000.csv,11,79×122,3183,37
2,matrix_edge_66_200000.csv,12,79×122,3183,46
2,matrix_edge_66_200000.csv,13,79×122,3183,53
2,matrix_edge_66_200000.csv,14,79×122,3183,36
2,matrix_edge_66_200000.csv,15,79×122,3183,43
2,matrix_edge_66_200000.csv,16,79×122,3183,57
2,matrix_edge_66_200000.csv,17,79×122,3183,39
2,matrix_edge_66_200000.csv,18,79×122,3183,52
2,matrix_edge_66_200000.csv,19,79×122,3183,66
2,matrix_edge_66_200000.csv,20,79×122,3183,58
2,matrix_edge_66_200000.csv,21,79×122,3183,65
2,matrix_edge_66_200000.csv,22,79×122,3183,76
2,matrix_edge_66_200000.csv,23,79×122,3183,92
2,matrix_edge_66_200000.csv,24,79×122,3183,81
2,matrix_edge_66_200000.csv,25,79×122,3183,104
2,matrix_edge_8_1580000.csv,5,98×128,4150,71
2,matrix_edge_8_1580000.csv,6,98×128,4150,94
2,matrix_edge_8_1580000.csv,7,98×128,4150,26
2,matrix_edge_8_1580000.csv,8,98×128,4150,36
2,matrix_edge_8_1580000.csv,9,98×128,4150,52
2,matrix_edge_8_1580000.csv,10,98×128,4150,20
2,matrix_edge_8_1580000.csv,11,98×128,4150,34
2,matrix_edge_8_1580000.csv,12,98×128,4150,41
2,matrix_edge_8_1580000.csv,13,98×128,4150,49
2,matrix_edge_8_1580000.csv,14,98×128,4150,37
2,matrix_edge_8_1580000.csv,15,98×128,4150,46
2,matrix_edge_8_1580000.csv,16,98×128,4150,52
2,matrix_edge_8_1580000.csv,17,98×128,4150,39
2,matrix_edge_8_1580000.csv,18,98×128,4150,49
2,matrix_edge_8_1580000.csv,19,98×128,4150,59
2,matrix_edge_8_1580000.csv,20,98×128,4150,49
2,matrix_edge_8_1580000.csv,21,98×128,4150,57
2,matrix_edge_8_1580000.csv,22,98×128,4150,64
2,matrix_edge_8_1580000.csv,23,98×128,4150,69
2,matrix_edge_8_1580000.csv,24,98×128,4150,60
2,matrix_edge_8_1580000.csv,25,98×128,4150,67
2,matrix_edge_8_1400000.csv,5,94×108,3250,45
2,matrix_edge_8_1400000.csv,6,94×108,3250,60
2,matrix_edge_8_1400000.csv,7,94×108,3250,12
2,matrix_edge_8_1400000.csv,8,94×108,3250,13
2,matrix_edge_8_1400000.csv,9,94×108,3250,18
2,matrix_edge_8_1400000.csv,10,94×108,3250,8
2,matrix_edge_8_1400000.csv,11,94×108,3250,9
2,matrix_edge_8_1400000.csv,12,94×108,3250,12
2,matrix_edge_8_1400000.csv,13,94×108,3250,13
2,matrix_edge_8_1400000.csv,14,94×108,3250,8
2,matrix_edge_8_1400000.csv,15,94×108,3250,8
2,matrix_edge_8_1400000.csv,16,94×108,3250,11
2,matrix_edge_8_1400000.csv,17,94×108,3250,11
2,matrix_edge_8_1400000.csv,18,94×108,3250,11
2,matrix_edge_8_1400000.csv,19,94×108,3250,11
2,matrix_edge_8_1400000.csv,20,94×108,3250,11
2,matrix_edge_8_1400000.csv,21,94×108,3250,13
2,matrix_edge_8_1400000.csv,22,94×108,3250,14
2,matrix_edge_8_1400000.csv,23,94×108,3250,15
2,matrix_edge_8_1400000.csv,24,94×108,3250,12
2,matrix_edge_8_1400000.csv,25,94×108,3250,12
2,matrix_edge_65_270000.csv,5,103×152,5287,67
2,matrix_edge_65_270000.csv,6,103×152,5287,88
2,matrix_edge_65_270000.csv,7,103×152,5287,12
2,matrix_edge_65_270000.csv,8,103×152,5287,18
2,matrix_edge_65_270000.csv,9,103×152,5287,26
2,matrix_edge_65_270000.csv,10,103×152,5287,13
2,matrix_edge_65_270000.csv,11,103×152,5287,18
2,matrix_edge_65_270000.csv,12,103×152,5287,22
2,matrix_edge_65_270000.csv,13,103×152,5287,28
2,matrix_edge_65_270000.csv,14,103×152,5287,21
2,matrix_edge_65_270000.csv,15,103×152,5287,24
2,matrix_edge_65_270000.csv,16,103×152,5287,29
2,matrix_edge_65_270000.csv,17,103×152,5287,24
2,matrix_edge_65_270000.csv,18,103×152,5287,27
2,matrix_edge_65_270000.csv,19,103×152,5287,31
2,matrix_edge_65_270000.csv,20,103×152,5287,24
2,matrix_edge_65_270000.csv,21,103×152,5287,29
2,matrix_edge_65_270000.csv,22,103×152,5287,32
2,matrix_edge_65_270000.csv,23,103×152,5287,36
2,matrix_edge_65_270000.csv,24,103×152,5287,36
2,matrix_edge_65_270000.csv,25,103×152,5287,39
2,matrix_edge_66_55000.csv,5,81×178,4923,51
2,matrix_edge_66_55000.csv,6,81×178,4923,86
2,matrix_edge_66_55000.csv,7,81×178,4923,20
2,matrix_edge_66_55000.csv,8,81×178,4923,29
2,matrix_edge_66_55000.csv,9,81×178,4923,49
2,matrix_edge_66_55000.csv,10,81×178,4923,20
2,matrix_edge_66_55000.csv,11,81×178,4923,29
2,matrix_edge_66_55000.csv,12,81×178,4923,37
2,matrix_edge_66_55000.csv,13,81×178,4923,44
2,matrix_edge_66_55000.csv,14,81×178,4923,27
2,matrix_edge_66_55000.csv,15,81×178,4923,36
2,matrix_edge_66_55000.csv,16,81×178,4923,50
2,matrix_edge_66_55000.csv,17,81×178,4923,38
2,matrix_edge_66_55000.csv,18,81×178,4923,57
2,matrix_edge_66_55000.csv,19,81×178,4923,71
2,matrix_edge_66_55000.csv,20,81×178,4923,48
2,matrix_edge_66_55000.csv,21,81×178,4923,68
2,matrix_edge_66_55000.csv,22,81×178,4923,81
2,matrix_edge_66_55000.csv,23,81×178,4923,96
2,matrix_edge_66_55000.csv,24,81×178,4923,78
2,matrix_edge_66_55000.csv,25,81×178,4923,103
2,matrix_edge_67_190000.csv,5,89×144,4027,51
2,matrix_edge_67_190000.csv,6,89×144,4027,72
2,matrix_edge_67_190000.csv,7,89×144,4027,21
2,matrix_edge_67_190000.csv,8,89×144,4027,27
2,matrix_edge_67_190000.csv,9,89×144,4027,39
2,matrix_edge_67_190000.csv,10,89×144,4027,17
2,matrix_edge_67_190000.csv,11,89×144,4027,21
2,matrix_edge_67_190000.csv,12,89×144,4027,27
2,matrix_edge_67_190000.csv,13,89×144,4027,31
2,matrix_edge_67_190000.csv,14,89×144,4027,18
2,matrix_edge_67_190000.csv,15,89×144,4027,26
2,matrix_edge_67_190000.csv,16,89×144,4027,31
2,matrix_edge_67_190000.csv,17,89×144,4027,20
2,matrix_edge_67_190000.csv,18,89×144,4027,28
2,matrix_edge_67_190000.csv,19,89×144,4027,34
2,matrix_edge_67_190000.csv,20,89×144,4027,26
2,matrix_edge_67_190000.csv,21,89×144,4027,37
2,matrix_edge_67_190000.csv,22,89×144,4027,45
2,matrix_edge_67_190000.csv,23,89×144,4027,48
2,matrix_edge_67_190000.csv,24,89×144,4027,43
2,matrix_edge_67_190000.csv,25,89×144,4027,55
2,matrix_edge_7_135000.csv,5,32×253,2272,4
2,matrix_edge_7_135000.csv,6,32×253,2272,7
2,matrix_edge_7_135000.csv,7,32×253,2272,0
2,matrix_edge_7_135000.csv,8,32×253,2272,0
2,matrix_edge_7_135000.csv,9,32×253,2272,0
2,matrix_edge_7_135000.csv,10,32×253,2272,0
2,matrix_edge_7_135000.csv,11,32×253,2272,0
2,matrix_edge_7_135000.csv,12,32×253,2272,0
2,matrix_edge_7_135000.csv,13,32×253,2272,0
2,matrix_edge_7_135000.csv,14,32×253,2272,0
2,matrix_edge_7_135000.csv,15,32×253,2272,0
2,matrix_edge_7_135000.csv,16,32×253,2272,0
2,matrix_edge_7_135000.csv,17,32×253,2272,0
2,matrix_edge_7_135000.csv,18,32×253,2272,0
2,matrix_edge_7_135000.csv,19,32×253,2272,0
2,matrix_edge_7_135000.csv,20,32×253,2272,0
2,matrix_edge_7_135000.csv,21,32×253,2272,0
2,matrix_edge_7_135000.csv,22,32×253,2272,0
2,matrix_edge_7_135000.csv,23,32×253,2272,0
2,matrix_edge_7_135000.csv,24,32×253,2272,0
2,matrix_edge_7_135000.csv,25,32×253,2272,0
2,matrix_edge_21_335000.csv,5,90×137,4044,67
2,matrix_edge_21_335000.csv,6,90×137,4044,106
2,matrix_edge_21_335000.csv,7,90×137,4044,36
2,matrix_edge_21_335000.csv,8,90×137,4044,49
2,matrix_edge_21_335000.csv,9,90×137,4044,58
2,matrix_edge_21_335000.csv,10,90×137,4044,35
2,matrix_edge_21_335000.csv,11,90×137,4044,45
2,matrix_edge_21_335000.csv,12,90×137,4044,52
2,matrix_edge_21_335000.csv,13,90×137,4044,67
2,matrix_edge_21_335000.csv,14,90×137,4044,45
2,matrix_edge_21_335000.csv,15,90×137,4044,59
2,matrix_edge_21_335000.csv,16,90×137,4044,70
2,matrix_edge_21_335000.csv,17,90×137,4044,58
2,matrix_edge_21_335000.csv,18,90×137,4044,63
2,matrix_edge_21_335000.csv,19,90×137,4044,75
2,matrix_edge_21_335000.csv,20,90×137,4044,69
2,matrix_edge_21_335000.csv,21,90×137,4044,77
2,matrix_edge_21_335000.csv,22,90×137,4044,89
2,matrix_edge_21_335000.csv,23,90×137,4044,101
2,matrix_edge_21_335000.csv,24,90×137,4044,98
2,matrix_edge_21_335000.csv,25,90×137,4044,105
2,matrix_edge_66_135000.csv,5,78×139,3648,59
2,matrix_edge_66_135000.csv,6,78×139,3648,78
2,matrix_edge_66_135000.csv,7,78×139,3648,15
2,matrix_edge_66_135000.csv,8,78×139,3648,22
2,matrix_edge_66_135000.csv,9,78×139,3648,26
2,matrix_edge_66_135000.csv,10,78×139,3648,11
2,matrix_edge_66_135000.csv,11,78×139,3648,17
2,matrix_edge_66_135000.csv,12,78×139,3648,26
2,matrix_edge_66_135000.csv,13,78×139,3648,34
2,matrix_edge_66_135000.csv,14,78×139,3648,24
2,matrix_edge_66_135000.csv,15,78×139,3648,31
2,matrix_edge_66_135000.csv,16,78×139,3648,35
2,matrix_edge_66_135000.csv,17,78×139,3648,29
2,matrix_edge_66_135000.csv,18,78×139,3648,34
2,matrix_edge_66_135000.csv,19,78×139,3648,44
2,matrix_edge_66_135000.csv,20,78×139,3648,36
2,matrix_edge_66_135000.csv,21,78×139,3648,55
2,matrix_edge_66_135000.csv,22,78×139,3648,67
2,matrix_edge_66_135000.csv,23,78×139,3648,93
2,matrix_edge_66_135000.csv,24,78×139,3648,80
2,matrix_edge_66_135000.csv,25,78×139,3648,98
2,matrix_edge_33_15000.csv,5,101×128,4300,52
2,matrix_edge_33_15000.csv,6,101×128,4300,79
2,matrix_edge_33_15000.csv,7,101×128,4300,5
2,matrix_edge_33_15000.csv,8,101×128,4300,7
2,matrix_edge_33_15000.csv,9,101×128,4300,12
2,matrix_edge_33_15000.csv,10,101×128,4300,1
2,matrix_edge_33_15000.csv,11,101×128,4300,1
2,matrix_edge_33_15000.csv,12,101×128,4300,4
2,matrix_edge_33_15000.csv,13,101×128,4300,6
2,matrix_edge_33_15000.csv,14,101×128,4300,0
2,matrix_edge_33_15000.csv,15,101×128,4300,0
2,matrix_edge_33_15000.csv,16,101×128,4300,0
2,matrix_edge_33_15000.csv,17,101×128,4300,0
2,matrix_edge_33_15000.csv,18,101×128,4300,0
2,matrix_edge_33_15000.csv,19,101×128,4300,0
2,matrix_edge_33_15000.csv,20,101×128,4300,0
2,matrix_edge_33_15000.csv,21,101×128,4300,0
2,matrix_edge_33_15000.csv,22,101×128,4300,0
2,matrix_edge_33_15000.csv,23,101×128,4300,0
2,matrix_edge_33_15000.csv,24,101×128,4300,0
2,matrix_edge_33_15000.csv,25,101×128,4300,0
2,matrix_edge_8_480000.csv,5,78×166,4416,91
2,matrix_edge_8_480000.csv,6,78×166,4416,123
2,matrix_edge_8_480000.csv,7,78×166,4416,14
2,matrix_edge_8_480000.csv,8,78×166,4416,24
2,matrix_edge_8_480000.csv,9,78×166,4416,34
2,matrix_edge_8_480000.csv,10,78×166,4416,12
2,matrix_edge_8_480000.csv,11,78×166,4416,18
2,matrix_edge_8_480000.csv,12,78×166,4416,30
2,matrix_edge_8_480000.csv,13,78×166,4416,44
2,matrix_edge_8_480000.csv,14,78×166,4416,29
2,matrix_edge_8_480000.csv,15,78×166,4416,48
2,matrix_edge_8_480000.csv,16,78×166,4416,55
2,matrix_edge_8_480000.csv,17,78×166,4416,43
2,matrix_edge_8_480000.csv,18,78×166,4416,55
2,matrix_edge_8_480000.csv,19,78×166,4416,66
2,matrix_edge_8_480000.csv,20,78×166,4416,62
2,matrix_edge_8_480000.csv,21,78×166,4416,69
2,matrix_edge_8_480000.csv,22,78×166,4416,78
2,matrix_edge_8_480000.csv,23,78×166,4416,101
2,matrix_edge_8_480000.csv,24,78×166,4416,92
2,matrix_edge_8_480000.csv,25,78×166,4416,134
2,matrix_edge_65_325000.csv,5,88×169,4778,50
2,matrix_edge_65_325000.csv,6,88×169,4778,84
2,matrix_edge_65_325000.csv,7,88×169,4778,10
2,matrix_edge_65_325000.csv,8,88×169,4778,20
2,matrix_edge_65_325000.csv,9,88×169,4778,25
2,matrix_edge_65_325000.csv,10,88×169,4778,9
2,matrix_edge_65_325000.csv,11,88×169,4778,11
2,matrix_edge_65_325000.csv,12,88×169,4778,13
2,matrix_edge_65_325000.csv,13,88×169,4778,18
2,matrix_edge_65_325000.csv,14,88×169,4778,11
2,matrix_edge_65_325000.csv,15,88×169,4778,11
2,matrix_edge_65_325000.csv,16,88×169,4778,12
2,matrix_edge_65_325000.csv,17,88×169,4778,12
2,matrix_edge_65_325000.csv,18,88×169,4778,15
2,matrix_edge_65_325000.csv,19,88×169,4778,15
2,matrix_edge_65_325000.csv,20,88×169,4778,14
2,matrix_edge_65_325000.csv,21,88×169,4778,17
2,matrix_edge_65_325000.csv,22,88×169,4778,25
2,matrix_edge_65_325000.csv,23,88×169,4778,40
2,matrix_edge_65_325000.csv,24,88×169,4778,36
2,matrix_edge_65_325000.csv,25,88×169,4778,52
2,matrix_edge_8_505000.csv,5,120×155,6159,87
2,matrix_edge_8_505000.csv,6,120×155,6159,129
2,matrix_edge_8_505000.csv,7,120×155,6159,15
2,matrix_edge_8_505000.csv,8,120×155,6159,22
2,matrix_edge_8_505000.csv,9,120×155,6159,28
2,matrix_edge_8_505000.csv,10,120×155,6159,6
2,matrix_edge_8_505000.csv,11,120×155,6159,8
2,matrix_edge_8_505000.csv,12,120×155,6159,8
2,matrix_edge_8_505000.csv,13,120×155,6159,10
2,matrix_edge_8_505000.csv,14,120×155,6159,8
2,matrix_edge_8_505000.csv,15,120×155,6159,8
2,matrix_edge_8_505000.csv,16,120×155,6159,13
2,matrix_edge_8_505000.csv,17,120×155,6159,4
2,matrix_edge_8_505000.csv,18,120×155,6159,7
2,matrix_edge_8_505000.csv,19,120×155,6159,10
2,matrix_edge_8_505000.csv,20,120×155,6159,5
2,matrix_edge_8_505000.csv,21,120×155,6159,8
2,matrix_edge_8_505000.csv,22,120×155,6159,10
2,matrix_edge_8_505000.csv,23,120×155,6159,10
2,matrix_edge_8_505000.csv,24,120×155,6159,4
2,matrix_edge_8_505000.csv,25,120×155,6159,4
2,matrix_edge_43_90000.csv,5,81×108,2781,35
2,matrix_edge_43_90000.csv,6,81×108,2781,52
2,matrix_edge_43_90000.csv,7,81×108,2781,5
2,matrix_edge_43_90000.csv,8,81×108,2781,6
2,matrix_edge_43_90000.csv,9,81×108,2781,8
2,matrix_edge_43_90000.csv,10,81×108,2781,0
2,matrix_edge_43_90000.csv,11,81×108,2781,1
2,matrix_edge_43_90000.csv,12,81×108,2781,2
2,matrix_edge_43_90000.csv,13,81×108,2781,2
2,matrix_edge_43_90000.csv,14,81×108,2781,0
2,matrix_edge_43_90000.csv,15,81×108,2781,0
2,matrix_edge_43_90000.csv,16,81×108,2781,0
2,matrix_edge_43_90000.csv,17,81×108,2781,0
2,matrix_edge_43_90000.csv,18,81×108,2781,1
2,matrix_edge_43_90000.csv,19,81×108,2781,1
2,matrix_edge_43_90000.csv,20,81×108,2781,1
2,matrix_edge_43_90000.csv,21,81×108,2781,4
2,matrix_edge_43_90000.csv,22,81×108,2781,17
2,matrix_edge_43_90000.csv,23,81×108,2781,22
2,matrix_edge_43_90000.csv,24,81×108,2781,22
2,matrix_edge_43_90000.csv,25,81×108,2781,32
2,matrix_edge_8_270000.csv,5,86×164,4465,69
2,matrix_edge_8_270000.csv,6,86×164,4465,95
2,matrix_edge_8_270000.csv,7,86×164,4465,7
2,matrix_edge_8_270000.csv,8,86×164,4465,12
2,matrix_edge_8_270000.csv,9,86×164,4465,21
2,matrix_edge_8_270000.csv,10,86×164,4465,0
2,matrix_edge_8_270000.csv,11,86×164,4465,1
2,matrix_edge_8_270000.csv,12,86×164,4465,2
2,matrix_edge_8_270000.csv,13,86×164,4465,4
2,matrix_edge_8_270000.csv,14,86×164,4465,2
2,matrix_edge_8_270000.csv,15,86×164,4465,4
2,matrix_edge_8_270000.csv,16,86×164,4465,7
2,matrix_edge_8_270000.csv,17,86×164,4465,4
2,matrix_edge_8_270000.csv,18,86×164,4465,7
2,matrix_edge_8_270000.csv,19,86×164,4465,10
2,matrix_edge_8_270000.csv,20,86×164,4465,8
2,matrix_edge_8_270000.csv,21,86×164,4465,10
2,matrix_edge_8_270000.csv,22,86×164,4465,15
2,matrix_edge_8_270000.csv,23,86×164,4465,20
2,matrix_edge_8_270000.csv,24,86×164,4465,18
2,matrix_edge_8_270000.csv,25,86×164,4465,25
2,matrix_edge_8_220000.csv,5,95×116,3659,79
2,matrix_edge_8_220000.csv,6,95×116,3659,109
2,matrix_edge_8_220000.csv,7,95×116,3659,20
2,matrix_edge_8_220000.csv,8,95×116,3659,28
2,matrix_edge_8_220000.csv,9,95×116,3659,40
2,matrix_edge_8_220000.csv,10,95×116,3659,11
2,matrix_edge_8_220000.csv,11,95×116,3659,17
2,matrix_edge_8_220000.csv,12,95×116,3659,21
2,matrix_edge_8_220000.csv,13,95×116,3659,33
2,matrix_edge_8_220000.csv,14,95×116,3659,17
2,matrix_edge_8_220000.csv,15,95×116,3659,21
2,matrix_edge_8_220000.csv,16,95×116,3659,29
2,matrix_edge_8_220000.csv,17,95×116,3659,20
2,matrix_edge_8_220000.csv,18,95×116,3659,26
2,matrix_edge_8_220000.csv,19,95×116,3659,37
2,matrix_edge_8_220000.csv,20,95×116,3659,30
2,matrix_edge_8_220000.csv,21,95×116,3659,38
2,matrix_edge_8_220000.csv,22,95×116,3659,49
2,matrix_edge_8_220000.csv,23,95×116,3659,59
2,matrix_edge_8_220000.csv,24,95×116,3659,55
2,matrix_edge_8_220000.csv,25,95×116,3659,70
2,matrix_edge_67_170000.csv,5,99×135,4367,108
2,matrix_edge_67_170000.csv,6,99×135,4367,161
2,matrix_edge_67_170000.csv,7,99×135,4367,50
2,matrix_edge_67_170000.csv,8,99×135,4367,68
2,matrix_edge_67_170000.csv,9,99×135,4367,95
2,matrix_edge_67_170000.csv,10,99×135,4367,45
2,matrix_edge_67_170000.csv,11,99×135,4367,56
2,matrix_edge_67_170000.csv,12,99×135,4367,81
2,matrix_edge_67_170000.csv,13,99×135,4367,91
2,matrix_edge_67_170000.csv,14,99×135,4367,62
2,matrix_edge_67_170000.csv,15,99×135,4367,75
2,matrix_edge_67_170000.csv,16,99×135,4367,89
2,matrix_edge_67_170000.csv,17,99×135,4367,73
2,matrix_edge_67_170000.csv,18,99×135,4367,84
2,matrix_edge_67_170000.csv,19,99×135,4367,98
2,matrix_edge_67_170000.csv,20,99×135,4367,79
2,matrix_edge_67_170000.csv,21,99×135,4367,91
2,matrix_edge_67_170000.csv,22,99×135,4367,105
2,matrix_edge_67_170000.csv,23,99×135,4367,111
2,matrix_edge_67_170000.csv,24,99×135,4367,96
2,matrix_edge_67_170000.csv,25,99×135,4367,102
2,matrix_edge_65_130000.csv,5,88×149,4195,29
2,matrix_edge_65_130000.csv,6,88×149,4195,54
2,matrix_edge_65_130000.csv,7,88×149,4195,3
2,matrix_edge_65_130000.csv,8,88×149,4195,6
2,matrix_edge_65_130000.csv,9,88×149,4195,10
2,matrix_edge_65_130000.csv,10,88×149,4195,0
2,matrix_edge_65_130000.csv,11,88×149,4195,2
